File Name,Call Type,Length (seconds),Start Time,Trap Number
Grono-160419_221503-S423-E432,Male,9.0,2019-04-17 10:22,Secretary_Island/Grono
Grono-160419_224503-S839-E854,Male,15.0,2019-04-17 10:59,Secretary_Island/Grono
Grono-160419_224503-S869-E881,Male,12.0,2019-04-17 10:59,Secretary_Island/Grono
Grono-160419_230002-S583-E601,Male,18.0,2019-04-17 11:09,Secretary_Island/Grono
Grono-170319_221503-S20-E27,Male,7.0,2019-03-18 11:15,Secretary_Island/Grono
Grono-170419_220001-S782-E809,Male,27.0,2019-04-18 10:13,Secretary_Island/Grono
Grono-170419_221503-S232-E238,Male,6.0,2019-04-18 10:18,Secretary_Island/Grono
Grono-170419_221503-S253-E259,Male,6.0,2019-04-18 10:19,Secretary_Island/Grono
Grono-170419_234502-S165-E186,Male,21.0,2019-04-18 11:47,Secretary_Island/Grono
Grono-170419_234502-S69-E81,Male,12.0,2019-04-18 11:46,Secretary_Island/Grono
Grono-180319_220001-S513-E540,Male,27.0,2019-03-19 11:08,Secretary_Island/Grono
Grono-180319_221503-S336-E351,Male,15.0,2019-03-19 11:20,Secretary_Island/Grono
Grono-180319_221503-S862-E882,Male,20.0,2019-03-19 11:29,Secretary_Island/Grono
Grono-180319_223003-S252-E261,Male,9.0,2019-03-19 11:34,Secretary_Island/Grono
Grono-180319_223003-S426-E444,Male,18.0,2019-03-19 11:37,Secretary_Island/Grono
Grono-180319_231502-S787-E808,Male,21.0,2019-03-19 12:28,Secretary_Island/Grono
Grono-180319_234502-S132-E156,Male,24.0,2019-03-19 12:47,Secretary_Island/Grono
Grono-180419_220001-S110-E128,Male,18.0,2019-04-19 10:01,Secretary_Island/Grono
Grono-180419_220001-S203-E212,Female,9.0,2019-04-19 10:03,Secretary_Island/Grono
Grono-180419_220001-S598-E605,Female,7.0,2019-04-19 10:09,Secretary_Island/Grono
Grono-180419_220001-S610-E631,Male,21.0,2019-04-19 10:10,Secretary_Island/Grono
Grono-180419_220001-S76-E91,Male,15.0,2019-04-19 10:01,Secretary_Island/Grono
Grono-180419_221503-S38-E50,Female,12.0,2019-04-19 10:15,Secretary_Island/Grono
Grono-180419_221503-S50-E77,Male,27.0,2019-04-19 10:15,Secretary_Island/Grono
Grono-180419_223002-S606-E615,Male,9.0,2019-04-19 10:40,Secretary_Island/Grono
Grono-180419_231503-S774-E781,Male,7.0,2019-04-19 11:27,Secretary_Island/Grono
Grono-180419_233002-S704-E711,Male,7.0,2019-04-19 11:41,Secretary_Island/Grono
Grono-190319_220001-S21-E28,Female,7.0,2019-03-20 11:00,Secretary_Island/Grono
Grono-190319_221503-S516-E546,Male,30.0,2019-03-20 11:23,Secretary_Island/Grono
Grono-190319_223002-S544-E565,Male,21.0,2019-03-20 11:39,Secretary_Island/Grono
Grono-190319_224503-S597-E603,Male,6.0,2019-03-20 11:55,Secretary_Island/Grono
Grono-190319_224503-S629-E640,Male,11.0,2019-03-20 11:55,Secretary_Island/Grono
Grono-190319_230002-S334-E361,Male,27.0,2019-03-20 12:05,Secretary_Island/Grono
Grono-190319_231502-S205-E221,Male,16.0,2019-03-20 12:18,Secretary_Island/Grono
Grono-190319_234502-S341-E353,Male,12.0,2019-03-20 12:50,Secretary_Island/Grono
Grono-190419_220001-S482-E489,Male,7.0,2019-04-20 10:08,Secretary_Island/Grono
Grono-190419_223003-S363-E384,Female,21.0,2019-04-20 10:36,Secretary_Island/Grono
Grono-190419_223003-S384-E396,Male,12.0,2019-04-20 10:36,Secretary_Island/Grono
Grono-190419_223003-S399-E411,Male,12.0,2019-04-20 10:36,Secretary_Island/Grono
Grono-190419_223003-S451-E461,Male,10.0,2019-04-20 10:37,Secretary_Island/Grono
Grono-190419_224502-S108-E124,Male,16.0,2019-04-20 10:46,Secretary_Island/Grono
Grono-190419_230002-S107-E123,Male,16.0,2019-04-20 11:01,Secretary_Island/Grono
Grono-190419_230002-S355-E362,missing,7.0,2019-04-20 11:05,Secretary_Island/Grono
Grono-190419_230002-S364-E371,missing,7.0,2019-04-20 11:06,Secretary_Island/Grono
Grono-200319_220001-S333-E357,Male,24.0,2019-03-21 11:05,Secretary_Island/Grono
Grono-200319_230003-S700-E718,Female,18.0,2019-03-21 12:11,Secretary_Island/Grono
Grono-200319_230003-S718-E736,Male,18.0,2019-03-21 12:12,Secretary_Island/Grono
Grono-200419_234502-S58-E67,Female,9.0,2019-04-21 11:46,Secretary_Island/Grono
Grono-200419_234502-S64-E100,Male,36.0,2019-04-21 11:46,Secretary_Island/Grono
Grono-210319_230002-S385-E430,Male,45.0,2019-03-22 12:06,Secretary_Island/Grono
Grono-210319_231502-S721-E727,Male,6.0,2019-03-22 12:27,Secretary_Island/Grono
Grono-210319_231502-S795-E810,Male,15.0,2019-03-22 12:28,Secretary_Island/Grono
Grono-210319_233003-S596-E626,Male,30.0,2019-03-22 12:39,Secretary_Island/Grono
Grono-210319_233003-S629-E641,Male,12.0,2019-03-22 12:40,Secretary_Island/Grono
Grono-210319_234502-S43-E55,Male,12.0,2019-03-22 12:45,Secretary_Island/Grono
Grono-210419_221503-S472-E478,Male,6.0,2019-04-22 10:22,Secretary_Island/Grono
Grono-210419_230002-S510-E522,Male,12.0,2019-04-22 11:08,Secretary_Island/Grono
Grono-210419_230002-S787-E802,Male,15.0,2019-04-22 11:13,Secretary_Island/Grono
Grono-210419_230002-S810-E820,Female,10.0,2019-04-22 11:13,Secretary_Island/Grono
Grono-210419_230002-S838-E844,Male,6.0,2019-04-22 11:14,Secretary_Island/Grono
Grono-210419_231502-S226-E233,Male,7.0,2019-04-22 11:18,Secretary_Island/Grono
Grono-220319_220001-S96-E111,Male,15.0,2019-03-23 11:01,Secretary_Island/Grono
Grono-220319_231502-S266-E275,Female,9.0,2019-03-23 12:19,Secretary_Island/Grono
Grono-220319_231502-S287-E305,Male,18.0,2019-03-23 12:19,Secretary_Island/Grono
Grono-220319_231502-S782-E809,Male,27.0,2019-03-23 12:28,Secretary_Island/Grono
Grono-220319_233002-S503-E515,Male,12.0,2019-03-23 12:38,Secretary_Island/Grono
Grono-220419_221503-S78-E90,Male,12.0,2019-04-23 10:16,Secretary_Island/Grono
Grono-220419_224502-S623-E655,Male,32.0,2019-04-23 10:55,Secretary_Island/Grono
Grono-220419_230002-S174-E207,Male,33.0,2019-04-23 11:02,Secretary_Island/Grono
Grono-220419_230002-S525-E534,Female,9.0,2019-04-23 11:08,Secretary_Island/Grono
Grono-220419_233002-S371-E387,Male,16.0,2019-04-23 11:36,Secretary_Island/Grono
Grono-220419_233002-S600-E612,Male,12.0,2019-04-23 11:40,Secretary_Island/Grono
Grono-220419_233002-S617-E626,Male,9.0,2019-04-23 11:40,Secretary_Island/Grono
Grono-220419_233002-S644-E650,Male,6.0,2019-04-23 11:40,Secretary_Island/Grono
Grono-230419_220001-S314-E321,Male,7.0,2019-04-24 10:05,Secretary_Island/Grono
Grono-230419_220001-S328-E338,Male,10.0,2019-04-24 10:05,Secretary_Island/Grono
Grono-230419_221503-S35-E53,Male,18.0,2019-04-24 10:15,Secretary_Island/Grono
Grono-230419_221503-S493-E514,Male,21.0,2019-04-24 10:23,Secretary_Island/Grono
Grono-230419_221503-S727-E751,Male,24.0,2019-04-24 10:27,Secretary_Island/Grono
Grono-230419_223003-S759-E783,Male,24.0,2019-04-24 10:42,Secretary_Island/Grono
Grono-230419_231502-S882-E897,Male,15.0,2019-04-24 11:29,Secretary_Island/Grono
Grono-230419_233002-S1-E12,Male,11.0,2019-04-24 11:30,Secretary_Island/Grono
Grono-230419_234502-S328-E349,Male,21.0,2019-04-24 11:50,Secretary_Island/Grono
Grono-240419_220001-S405-E429,Male,24.0,2019-04-25 10:06,Secretary_Island/Grono
Grono-240419_221503-S544-E571,Male,27.0,2019-04-25 10:24,Secretary_Island/Grono
Grono-240419_221503-S574-E580,Female,6.0,2019-04-25 10:24,Secretary_Island/Grono
Grono-240419_221503-S580-E604,Male,24.0,2019-04-25 10:24,Secretary_Island/Grono
Grono-240419_223002-S126-E144,Male,18.0,2019-04-25 10:32,Secretary_Island/Grono
Grono-240419_223002-S162-E174,Female,12.0,2019-04-25 10:32,Secretary_Island/Grono
Grono-240419_223002-S173-E197,Male,24.0,2019-04-25 10:32,Secretary_Island/Grono
Grono-240419_224502-S353-E377,Male,24.0,2019-04-25 10:50,Secretary_Island/Grono
Grono-240419_224502-S4-E28,Male,24.0,2019-04-25 10:45,Secretary_Island/Grono
Grono-240419_224502-S562-E589,Male,27.0,2019-04-25 10:54,Secretary_Island/Grono
Grono-240419_230003-S436-E448,Male,12.0,2019-04-25 11:07,Secretary_Island/Grono
Grono-240419_230003-S461-E467,Female,6.0,2019-04-25 11:07,Secretary_Island/Grono
Grono-240419_230003-S467-E482,Male,15.0,2019-04-25 11:07,Secretary_Island/Grono
Grono-240419_230003-S485-E497,Male,12.0,2019-04-25 11:08,Secretary_Island/Grono
Grono-240419_231502-S622-E649,Male,27.0,2019-04-25 11:25,Secretary_Island/Grono
Grono-240419_231502-S846-E864,Male,18.0,2019-04-25 11:29,Secretary_Island/Grono
Grono-240419_233002-S658-E668,Male,10.0,2019-04-25 11:41,Secretary_Island/Grono
Grono-240419_233002-S698-E713,Female,15.0,2019-04-25 11:41,Secretary_Island/Grono
Grono-240419_233002-S715-E727,Male,12.0,2019-04-25 11:41,Secretary_Island/Grono
Grono-240419_234502-S247-E262,Male,15.0,2019-04-25 11:49,Secretary_Island/Grono
Grono-240419_234502-S271-E280,Male,9.0,2019-04-25 11:49,Secretary_Island/Grono
Grono-240419_234502-S283-E292,Male,9.0,2019-04-25 11:49,Secretary_Island/Grono
Grono-240419_234502-S647-E671,Male,24.0,2019-04-25 11:55,Secretary_Island/Grono
Grono-240419_234502-S763-E772,Female,9.0,2019-04-25 11:57,Secretary_Island/Grono
Grono-240419_234502-S771-E777,Male,6.0,2019-04-25 11:57,Secretary_Island/Grono
Grono-240419_234502-S782-E798,Male,16.0,2019-04-25 11:58,Secretary_Island/Grono
Grono-250419_233002-S671-E683,Male,12.0,2019-04-26 11:41,Secretary_Island/Grono
Grono-260319_224503-S317-E341,Male,24.0,2019-03-27 11:50,Secretary_Island/Grono
Grono-260319_231502-S367-E374,Male,7.0,2019-03-27 12:21,Secretary_Island/Grono
Grono-260319_234502-S744-E757,Male,13.0,2019-03-27 12:57,Secretary_Island/Grono
Grono-260319_234502-S759-E772,Male,13.0,2019-03-27 12:57,Secretary_Island/Grono
Grono-260319_234502-S780-E787,Male,7.0,2019-03-27 12:58,Secretary_Island/Grono
Grono-260319_234502-S794-E821,Male,27.0,2019-03-27 12:58,Secretary_Island/Grono
Grono-270319_224502-S346-E358,Male,12.0,2019-03-28 11:50,Secretary_Island/Grono
Grono-270319_224502-S370-E383,Male,13.0,2019-03-28 11:51,Secretary_Island/Grono
Grono-270319_230002-S325-E335,Male,10.0,2019-03-28 12:05,Secretary_Island/Grono
Grono-270319_231503-S843-E849,Male,6.0,2019-03-28 12:29,Secretary_Island/Grono
Grono-270319_233002-S189-E204,Female,15.0,2019-03-28 12:33,Secretary_Island/Grono
Grono-270319_233002-S595-E610,Male,15.0,2019-03-28 12:39,Secretary_Island/Grono
Grono-270319_234502-S446-E454,Male,8.0,2019-03-28 12:52,Secretary_Island/Grono
Grono-270319_234502-S707-E714,Male,7.0,2019-03-28 12:56,Secretary_Island/Grono
Grono-270419_224502-S573-E583,Male,10.0,2019-04-28 10:54,Secretary_Island/Grono
Grono-280319_231502-S696-E705,Female,9.0,2019-03-29 12:26,Secretary_Island/Grono
Grono-280319_231502-S705-E738,Male,33.0,2019-03-29 12:26,Secretary_Island/Grono
Grono-280319_234502-S142-E151,Male,9.0,2019-03-29 12:47,Secretary_Island/Grono
Grono-280319_234502-S154-E160,Male,6.0,2019-03-29 12:47,Secretary_Island/Grono
Grono-280319_234502-S163-E172,Male,9.0,2019-03-29 12:47,Secretary_Island/Grono
Grono-280419_221503-S272-E285,Male,13.0,2019-04-29 10:19,Secretary_Island/Grono
Grono-290319_230002-S874-E886,Male,12.0,2019-03-30 12:14,Secretary_Island/Grono
Grono-290419_220001-S133-E160,Male,27.0,2019-04-30 10:02,Secretary_Island/Grono
Grono-290419_220001-S606-E624,Male,18.0,2019-04-30 10:10,Secretary_Island/Grono
Grono-290419_223003-S551-E569,Male,18.0,2019-04-30 10:39,Secretary_Island/Grono
Grono-290419_224502-S64-E71,Male,7.0,2019-04-30 10:46,Secretary_Island/Grono
Grono-300319_230002-S383-E389,Female,6.0,2019-03-31 12:06,Secretary_Island/Grono
Grono-300319_230002-S407-E416,Male,9.0,2019-03-31 12:06,Secretary_Island/Grono
Grono-300319_234502-S278-E284,Male,6.0,2019-03-31 12:49,Secretary_Island/Grono
Grono-300419_220001-S548-E557,Male,9.0,2019-05-01 10:09,Secretary_Island/Grono
Grono-300419_221503-S103-E118,Male,15.0,2019-05-01 10:16,Secretary_Island/Grono
Grono-300419_221503-S44-E50,Female,6.0,2019-05-01 10:15,Secretary_Island/Grono
Grono-300419_221503-S53-E59,Male,6.0,2019-05-01 10:15,Secretary_Island/Grono
Grono-300419_221503-S74-E86,Male,12.0,2019-05-01 10:16,Secretary_Island/Grono
Grono-300419_234502-S310-E337,Male,27.0,2019-05-01 11:50,Secretary_Island/Grono
Lake_Sec-010418_224502-S246-E259,Male,13.0,2018-04-02 10:49,Secretary_Island/Lake_Sec
Lake_Sec-010418_230002-S454-E466,Male,12.0,2018-04-02 11:07,Secretary_Island/Lake_Sec
Lake_Sec-010419_234502-S469-E493,Male,24.0,2019-04-02 12:52,Secretary_Island/Lake_Sec
Lake_Sec-010518_230002-S564-E585,Male,21.0,2018-05-02 11:09,Secretary_Island/Lake_Sec
Lake_Sec-010518_231502-S603-E627,Male,24.0,2018-05-02 11:25,Secretary_Island/Lake_Sec
Lake_Sec-010518_231502-S747-E771,Male,24.0,2018-05-02 11:27,Secretary_Island/Lake_Sec
Lake_Sec-010519_223002-S702-E712,Male,10.0,2019-05-02 10:41,Secretary_Island/Lake_Sec
Lake_Sec-020419_221502-S4-E24,Male,20.0,2019-04-03 11:15,Secretary_Island/Lake_Sec
Lake_Sec-020419_223002-S65-E72,Male,7.0,2019-04-03 11:31,Secretary_Island/Lake_Sec
Lake_Sec-020419_223002-S810-E825,Male,15.0,2019-04-03 11:43,Secretary_Island/Lake_Sec
Lake_Sec-020419_224502-S362-E375,Male,13.0,2019-04-03 11:51,Secretary_Island/Lake_Sec
Lake_Sec-020419_224502-S706-E715,Male,9.0,2019-04-03 11:56,Secretary_Island/Lake_Sec
Lake_Sec-020419_233002-S684-E693,Male,9.0,2019-04-03 12:41,Secretary_Island/Lake_Sec
Lake_Sec-020419_234502-S367-E397,Male,30.0,2019-04-03 12:51,Secretary_Island/Lake_Sec
Lake_Sec-020419_234502-S755-E765,Male,10.0,2019-04-03 12:57,Secretary_Island/Lake_Sec
Lake_Sec-020518_220001-S103-E124,Male,21.0,2018-05-03 10:01,Secretary_Island/Lake_Sec
Lake_Sec-020518_220001-S171-E184,Male,13.0,2018-05-03 10:02,Secretary_Island/Lake_Sec
Lake_Sec-020518_220001-S56-E66,Male,10.0,2018-05-03 10:00,Secretary_Island/Lake_Sec
Lake_Sec-020518_224502-S265-E291,Male,26.0,2018-05-03 10:49,Secretary_Island/Lake_Sec
Lake_Sec-020518_224502-S435-E456,Male,21.0,2018-05-03 10:52,Secretary_Island/Lake_Sec
Lake_Sec-020518_224502-S667-E688,Male,21.0,2018-05-03 10:56,Secretary_Island/Lake_Sec
Lake_Sec-020518_224502-S834-E867,Male,33.0,2018-05-03 10:58,Secretary_Island/Lake_Sec
Lake_Sec-020518_230002-S172-E181,Male,9.0,2018-05-03 11:02,Secretary_Island/Lake_Sec
Lake_Sec-020518_230002-S644-E675,Male,31.0,2018-05-03 11:10,Secretary_Island/Lake_Sec
Lake_Sec-020518_234502-S259-E282,Male,23.0,2018-05-03 11:49,Secretary_Island/Lake_Sec
Lake_Sec-020518_234502-S312-E328,Male,16.0,2018-05-03 11:50,Secretary_Island/Lake_Sec
Lake_Sec-020519_221502-S193-E206,Male,13.0,2019-05-03 10:18,Secretary_Island/Lake_Sec
Lake_Sec-020519_230002-S352-E364,Male,12.0,2019-05-03 11:05,Secretary_Island/Lake_Sec
Lake_Sec-020519_231502-S218-E233,Male,15.0,2019-05-03 11:18,Secretary_Island/Lake_Sec
Lake_Sec-020519_233002-S616-E628,Male,12.0,2019-05-03 11:40,Secretary_Island/Lake_Sec
Lake_Sec-020519_234502-S148-E161,Male,13.0,2019-05-03 11:47,Secretary_Island/Lake_Sec
Lake_Sec-020519_234502-S168-E181,Male,13.0,2019-05-03 11:47,Secretary_Island/Lake_Sec
Lake_Sec-030419_224502-S121-E134,Male,13.0,2019-04-04 11:47,Secretary_Island/Lake_Sec
Lake_Sec-030419_230002-S560-E578,Male,18.0,2019-04-04 12:09,Secretary_Island/Lake_Sec
Lake_Sec-030419_234502-S204-E222,Male,18.0,2019-04-04 12:48,Secretary_Island/Lake_Sec
Lake_Sec-030518_234502-S97-E118,Male,21.0,2018-05-04 11:46,Secretary_Island/Lake_Sec
Lake_Sec-030519_234502-S485-E494,Male,9.0,2019-05-04 11:53,Secretary_Island/Lake_Sec
Lake_Sec-040419_224502-S548-E563,Male,15.0,2019-04-05 11:54,Secretary_Island/Lake_Sec
Lake_Sec-040419_224502-S589-E601,Male,12.0,2019-04-05 11:54,Secretary_Island/Lake_Sec
Lake_Sec-040419_231502-S169-E185,Male,16.0,2019-04-05 12:17,Secretary_Island/Lake_Sec
Lake_Sec-040518_223002-S781-E788,Male,7.0,2018-05-05 10:43,Secretary_Island/Lake_Sec
Lake_Sec-050518_231502-S880-E898,Male,18.0,2018-05-06 11:29,Secretary_Island/Lake_Sec
Lake_Sec-050519_231502-S294-E310,Male,16.0,2019-05-06 11:19,Secretary_Island/Lake_Sec
Lake_Sec-060419_220001-S439-E464,Male,25.0,2019-04-07 10:07,Secretary_Island/Lake_Sec
Lake_Sec-060419_221502-S666-E679,Male,13.0,2019-04-07 10:26,Secretary_Island/Lake_Sec
Lake_Sec-060419_224502-S415-E439,Male,24.0,2019-04-07 10:51,Secretary_Island/Lake_Sec
Lake_Sec-060419_234502-S743-E758,Male,15.0,2019-04-07 11:57,Secretary_Island/Lake_Sec
Lake_Sec-060519_220001-S427-E436,Male,9.0,2019-05-07 10:07,Secretary_Island/Lake_Sec
Lake_Sec-060519_220001-S439-E448,Male,9.0,2019-05-07 10:07,Secretary_Island/Lake_Sec
Lake_Sec-060519_221502-S541-E551,Male,10.0,2019-05-07 10:24,Secretary_Island/Lake_Sec
Lake_Sec-060519_224502-S33-E46,Male,13.0,2019-05-07 10:45,Secretary_Island/Lake_Sec
Lake_Sec-060519_230002-S128-E143,Male,15.0,2019-05-07 11:02,Secretary_Island/Lake_Sec
Lake_Sec-060519_230002-S816-E834,Male,18.0,2019-05-07 11:13,Secretary_Island/Lake_Sec
Lake_Sec-060519_231502-S482-E509,Male,27.0,2019-05-07 11:23,Secretary_Island/Lake_Sec
Lake_Sec-070418_231502-S710-E740,Male,30.0,2018-04-08 11:26,Secretary_Island/Lake_Sec
Lake_Sec-070419_220001-S831-E849,Male,18.0,2019-04-08 10:13,Secretary_Island/Lake_Sec
Lake_Sec-070419_220001-S881-E897,Male,16.0,2019-04-08 10:14,Secretary_Island/Lake_Sec
Lake_Sec-070419_221502-S183-E199,Male,16.0,2019-04-08 10:18,Secretary_Island/Lake_Sec
Lake_Sec-070419_221502-S474-E490,Male,16.0,2019-04-08 10:22,Secretary_Island/Lake_Sec
Lake_Sec-070419_223002-S101-E117,Male,16.0,2019-04-08 10:31,Secretary_Island/Lake_Sec
Lake_Sec-070419_230002-S181-E211,Male,30.0,2019-04-08 11:03,Secretary_Island/Lake_Sec
Lake_Sec-070419_233002-S614-E636,Male,22.0,2019-04-08 11:40,Secretary_Island/Lake_Sec
Lake_Sec-070419_233002-S797-E810,Male,13.0,2019-04-08 11:43,Secretary_Island/Lake_Sec
Lake_Sec-070519_223002-S239-E252,Male,13.0,2019-05-08 10:34,Secretary_Island/Lake_Sec
Lake_Sec-070519_223002-S82-E109,Male,27.0,2019-05-08 10:31,Secretary_Island/Lake_Sec
Lake_Sec-070519_224502-S114-E132,Male,18.0,2019-05-08 10:46,Secretary_Island/Lake_Sec
Lake_Sec-070519_230002-S407-E423,Male,16.0,2019-05-08 11:06,Secretary_Island/Lake_Sec
Lake_Sec-070519_234502-S637-E643,Male,6.0,2019-05-08 11:55,Secretary_Island/Lake_Sec
Lake_Sec-070519_234502-S776-E794,Male,18.0,2019-05-08 11:57,Secretary_Island/Lake_Sec
Lake_Sec-070519_234502-S808-E835,Male,27.0,2019-05-08 11:58,Secretary_Island/Lake_Sec
Lake_Sec-080318_230002-S289-E299,Male,10.0,2018-03-09 12:04,Secretary_Island/Lake_Sec
Lake_Sec-080318_230002-S839-E861,Male,22.0,2018-03-09 12:14,Secretary_Island/Lake_Sec
Lake_Sec-080418_231502-S848-E872,Male,24.0,2018-04-09 11:29,Secretary_Island/Lake_Sec
Lake_Sec-080419_224502-S356-E369,Male,13.0,2019-04-09 10:50,Secretary_Island/Lake_Sec
Lake_Sec-080519_223002-S802-E818,Male,16.0,2019-05-09 10:43,Secretary_Island/Lake_Sec
Lake_Sec-080519_224502-S409-E429,Male,20.0,2019-05-09 10:51,Secretary_Island/Lake_Sec
Lake_Sec-090318_220001-S375-E402,Male,27.0,2018-03-10 11:06,Secretary_Island/Lake_Sec
Lake_Sec-090318_220001-S489-E513,Male,24.0,2018-03-10 11:08,Secretary_Island/Lake_Sec
Lake_Sec-090318_221502-S500-E527,Male,27.0,2018-03-10 11:23,Secretary_Island/Lake_Sec
Lake_Sec-090318_221502-S792-E799,Male,7.0,2018-03-10 11:28,Secretary_Island/Lake_Sec
Lake_Sec-090318_223002-S404-E425,Male,21.0,2018-03-10 11:36,Secretary_Island/Lake_Sec
Lake_Sec-090318_223002-S423-E430,Female,7.0,2018-03-10 11:37,Secretary_Island/Lake_Sec
Lake_Sec-090318_223002-S496-E509,Male,13.0,2018-03-10 11:38,Secretary_Island/Lake_Sec
Lake_Sec-090318_223002-S528-E540,Male,12.0,2018-03-10 11:38,Secretary_Island/Lake_Sec
Lake_Sec-090318_223002-S819-E826,Male,7.0,2018-03-10 11:43,Secretary_Island/Lake_Sec
Lake_Sec-090318_223002-S888-E898,Male,10.0,2018-03-10 11:44,Secretary_Island/Lake_Sec
Lake_Sec-090318_224502-S202-E219,Male,17.0,2018-03-10 11:48,Secretary_Island/Lake_Sec
Lake_Sec-090318_234502-S23-E35,Male,12.0,2018-03-10 12:45,Secretary_Island/Lake_Sec
Lake_Sec-090418_230002-S69-E82,Male,13.0,2018-04-10 11:01,Secretary_Island/Lake_Sec
Lake_Sec-090418_234502-S366-E372,Male,6.0,2018-04-10 11:51,Secretary_Island/Lake_Sec
Lake_Sec-090519_221502-S23-E30,Male,7.0,2019-05-10 10:15,Secretary_Island/Lake_Sec
Lake_Sec-090519_233002-S564-E576,Male,12.0,2019-05-10 11:39,Secretary_Island/Lake_Sec
Lake_Sec-090519_233002-S625-E641,Male,16.0,2019-05-10 11:40,Secretary_Island/Lake_Sec
Lake_Sec-090519_234502-S363-E379,Male,16.0,2019-05-10 11:51,Secretary_Island/Lake_Sec
Lake_Sec-090519_234502-S489-E504,Male,15.0,2019-05-10 11:53,Secretary_Island/Lake_Sec
Lake_Sec-100318_221502-S885-E895,Male,10.0,2018-03-11 11:29,Secretary_Island/Lake_Sec
Lake_Sec-100318_223002-S1-E15,Male,14.0,2018-03-11 11:30,Secretary_Island/Lake_Sec
Lake_Sec-100318_223002-S685-E700,Male,15.0,2018-03-11 11:41,Secretary_Island/Lake_Sec
Lake_Sec-100318_224502-S786-E799,Male,13.0,2018-03-11 11:58,Secretary_Island/Lake_Sec
Lake_Sec-100318_230002-S364-E371,Male,7.0,2018-03-11 12:06,Secretary_Island/Lake_Sec
Lake_Sec-100318_231502-S55-E61,Male,6.0,2018-03-11 12:15,Secretary_Island/Lake_Sec
Lake_Sec-100318_234502-S469-E485,Male,16.0,2018-03-11 12:52,Secretary_Island/Lake_Sec
Lake_Sec-100318_234502-S489-E502,Female,13.0,2018-03-11 12:53,Secretary_Island/Lake_Sec
Lake_Sec-100318_234502-S570-E583,Male,13.0,2018-03-11 12:54,Secretary_Island/Lake_Sec
Lake_Sec-100418_220001-S532-E550,Male,18.0,2018-04-11 10:08,Secretary_Island/Lake_Sec
Lake_Sec-100418_223002-S801-E811,Male,10.0,2018-04-11 10:43,Secretary_Island/Lake_Sec
Lake_Sec-100418_224502-S8-E24,Male,16.0,2018-04-11 10:45,Secretary_Island/Lake_Sec
Lake_Sec-100418_230002-S233-E249,Male,16.0,2018-04-11 11:03,Secretary_Island/Lake_Sec
Lake_Sec-100418_230002-S616-E634,Male,18.0,2018-04-11 11:10,Secretary_Island/Lake_Sec
Lake_Sec-100418_233002-S4-E22,Male,18.0,2018-04-11 11:30,Secretary_Island/Lake_Sec
Lake_Sec-100419_220001-S103-E116,Male,13.0,2019-04-11 10:01,Secretary_Island/Lake_Sec
Lake_Sec-100419_223002-S4-E17,Male,13.0,2019-04-11 10:30,Secretary_Island/Lake_Sec
Lake_Sec-100518_233002-S459-E472,Male,13.0,2018-05-11 11:37,Secretary_Island/Lake_Sec
Lake_Sec-100519_220001-S891-E898,Male,7.0,2019-05-11 10:14,Secretary_Island/Lake_Sec
Lake_Sec-100519_221502-S1-E10,Male,9.0,2019-05-11 10:15,Secretary_Island/Lake_Sec
Lake_Sec-100519_221502-S107-E122,Male,15.0,2019-05-11 10:16,Secretary_Island/Lake_Sec
Lake_Sec-100519_231502-S181-E194,Male,13.0,2019-05-11 11:18,Secretary_Island/Lake_Sec
Lake_Sec-100519_231502-S381-E388,Male,7.0,2019-05-11 11:21,Secretary_Island/Lake_Sec
Lake_Sec-100519_231502-S605-E615,Male,10.0,2019-05-11 11:25,Secretary_Island/Lake_Sec
Lake_Sec-100519_234502-S659-E685,Male,26.0,2019-05-11 11:56,Secretary_Island/Lake_Sec
Lake_Sec-100519_234502-S768-E790,Male,22.0,2019-05-11 11:57,Secretary_Island/Lake_Sec
Lake_Sec-110418_220001-S509-E525,Male,16.0,2018-04-12 10:08,Secretary_Island/Lake_Sec
Lake_Sec-110419_220001-S608-E618,Male,10.0,2019-04-12 10:10,Secretary_Island/Lake_Sec
Lake_Sec-110419_220001-S620-E630,Male,10.0,2019-04-12 10:10,Secretary_Island/Lake_Sec
Lake_Sec-110419_233002-S840-E856,Male,16.0,2019-04-12 11:44,Secretary_Island/Lake_Sec
Lake_Sec-120418_233002-S423-E435,Male,12.0,2018-04-13 11:37,Secretary_Island/Lake_Sec
Lake_Sec-120418_234502-S270-E283,Male,13.0,2018-04-13 11:49,Secretary_Island/Lake_Sec
Lake_Sec-120419_233002-S222-E238,Male,16.0,2019-04-13 11:33,Secretary_Island/Lake_Sec
Lake_Sec-120419_234502-S562-E575,Male,13.0,2019-04-13 11:54,Secretary_Island/Lake_Sec
Lake_Sec-120518_223002-S839-E855,Male,16.0,2018-05-13 10:44,Secretary_Island/Lake_Sec
Lake_Sec-120518_234502-S314-E329,Male,15.0,2018-05-13 11:50,Secretary_Island/Lake_Sec
Lake_Sec-120519_220001-S288-E297,Male,9.0,2019-05-13 10:04,Secretary_Island/Lake_Sec
Lake_Sec-120519_220001-S348-E363,Male,15.0,2019-05-13 10:05,Secretary_Island/Lake_Sec
Lake_Sec-130418_220001-S591-E612,Male,21.0,2018-04-14 10:09,Secretary_Island/Lake_Sec
Lake_Sec-130418_220001-S882-E892,Male,10.0,2018-04-14 10:14,Secretary_Island/Lake_Sec
