File Name,Label,Comment,Image,Audio,Call Type,Length (seconds),Start Time,Trap Number,Collaborators
Marley-270319_231502-S855-E891,Kiwi,,Marley-270319_231502-S855-E891.png (https://dl.airtable.com/.attachments/1efffdbc472738004e1f5f8acd256ed9/7b2c88be/Marley-270319_231502-S855-E891.png),Marley-270319_231502-S855-E891.wav (https://dl.airtable.com/.attachments/dc8e0e7f47650beb00606ee097113d60/66ae586c/Marley-270319_231502-S855-E891.wav),Male,36.0,2019-03-28 12:29,Secretary_Island/Marley,
Marley-270319_233002-S418-E430,Kiwi,,Marley-270319_233002-S418-E430.png (https://dl.airtable.com/.attachments/fd3c2c48a9c0fdb61e2f10037f3e02cd/e0aae956/Marley-270319_233002-S418-E430.png),Marley-270319_233002-S418-E430.wav (https://dl.airtable.com/.attachments/7444b1f842a66953a608be2360142f0e/fe8d300e/Marley-270319_233002-S418-E430.wav),Female,12.0,2019-03-28 12:37,Secretary_Island/Marley,
Marley-270319_234502-S490-E496,Kiwi,,Marley-270319_234502-S490-E496.png (https://dl.airtable.com/.attachments/b55932b1ee178edc56e135bfd431164c/03f08340/Marley-270319_234502-S490-E496.png),Marley-270319_234502-S490-E496.wav (https://dl.airtable.com/.attachments/6e8253d8425f43a90b7fb5581707c461/b0d14843/Marley-270319_234502-S490-E496.wav),Male,6.0,2019-03-28 12:53,Secretary_Island/Marley,
Marley-270419_223002-S817-E826,Kiwi,,Marley-270419_223002-S817-E826.png (https://dl.airtable.com/.attachments/8f2dfd059f62bcd6e66bac4af1d35599/c12e090a/Marley-270419_223002-S817-E826.png),Marley-270419_223002-S817-E826.wav (https://dl.airtable.com/.attachments/3bd8f325a7357b9c5f01389d86a23c9b/1b15f47e/Marley-270419_223002-S817-E826.wav),Male,9.0,2019-04-28 10:43,Secretary_Island/Marley,
Marley-270419_223002-S857-E881,Kiwi,,Marley-270419_223002-S857-E881.png (https://dl.airtable.com/.attachments/106ea0017c9aea0ac5d0a15c603ae257/16cc2f1d/Marley-270419_223002-S857-E881.png),Marley-270419_223002-S857-E881.wav (https://dl.airtable.com/.attachments/8c33b98e1cdcf7a733031e8b37e58675/7c2f5b90/Marley-270419_223002-S857-E881.wav),Male,24.0,2019-04-28 10:44,Secretary_Island/Marley,
Marley-270419_231502-S437-E443,Kiwi,,Marley-270419_231502-S437-E443.png (https://dl.airtable.com/.attachments/306d75009e8dc30e7882c47c9616ed89/320eef9f/Marley-270419_231502-S437-E443.png),Marley-270419_231502-S437-E443.wav (https://dl.airtable.com/.attachments/22263af0c8f168071151e6e1d42eafb0/e2cb764d/Marley-270419_231502-S437-E443.wav),Male,6.0,2019-04-28 11:22,Secretary_Island/Marley,
Marley-270419_231502-S446-E458,Kiwi,,Marley-270419_231502-S446-E458.png (https://dl.airtable.com/.attachments/d2093468792fa93d8c112928c3b3b318/0f3a7ffd/Marley-270419_231502-S446-E458.png),Marley-270419_231502-S446-E458.wav (https://dl.airtable.com/.attachments/5b16ea278b457c2a8b66cafc0ba7bf88/c401882f/Marley-270419_231502-S446-E458.wav),Male,12.0,2019-04-28 11:22,Secretary_Island/Marley,
Crossroad-030519_224502-S529-E536,Junk,,Crossroad-030519_224502-S529-E536.png (https://dl.airtable.com/.attachments/ae45afb20b2013be8e2f1ee324b39b6c/8f1c53ca/Crossroad-030519_224502-S529-E536.png),Crossroad-030519_224502-S529-E536.wav (https://dl.airtable.com/.attachments/248bbec33067e6694ec4621ea32b4cd1/8ef99149/Crossroad-030519_224502-S529-E536.wav),Male,7.0,2019-05-04 10:53,Secretary_Island/Crossroad,
Crossroad-030519_224502-S540-E547,Junk,,Crossroad-030519_224502-S540-E547.png (https://dl.airtable.com/.attachments/02fcd3b974fd2808e067ad8d97ed17aa/9503f6f9/Crossroad-030519_224502-S540-E547.png),Crossroad-030519_224502-S540-E547.wav (https://dl.airtable.com/.attachments/fd40529bee77f0bd4ae0e3eb71afd5bb/e37cd709/Crossroad-030519_224502-S540-E547.wav),Male,7.0,2019-05-04 10:54,Secretary_Island/Crossroad,
Crossroad-030519_224502-S563-E570,Investigate,What is this?,Crossroad-030519_224502-S563-E570.png (https://dl.airtable.com/.attachments/5d96a832d55b3ae8e0bef7dedf8a5169/e73a0a95/Crossroad-030519_224502-S563-E570.png),Crossroad-030519_224502-S563-E570.wav (https://dl.airtable.com/.attachments/dd19e3082b4f82796dc81609c045ffd0/60433300/Crossroad-030519_224502-S563-E570.wav),Male,7.0,2019-05-04 10:54,Secretary_Island/Crossroad,
Crossroad-030519_224502-S574-E584,Junk,,Crossroad-030519_224502-S574-E584.png (https://dl.airtable.com/.attachments/16d64a7f80bb73f82f929ebf7d9cb975/4d9c8906/Crossroad-030519_224502-S574-E584.png),Crossroad-030519_224502-S574-E584.wav (https://dl.airtable.com/.attachments/e94eb23e9576c5eac00bd87ad0f71ea8/e2533577/Crossroad-030519_224502-S574-E584.wav),Male,10.0,2019-05-04 10:54,Secretary_Island/Crossroad,
Crossroad-030519_224502-S586-E593,Junk,,Crossroad-030519_224502-S586-E593.png (https://dl.airtable.com/.attachments/ad80a63098cc6a65288e2d3f444148a8/edfcef34/Crossroad-030519_224502-S586-E593.png),Crossroad-030519_224502-S586-E593.wav (https://dl.airtable.com/.attachments/6b1c546765a1cd119cd4d1dbac1c4a94/ebf5091f/Crossroad-030519_224502-S586-E593.wav),Male,7.0,2019-05-04 10:54,Secretary_Island/Crossroad,
Crossroad-030519_224502-S882-E895,Junk,,Crossroad-030519_224502-S882-E895.png (https://dl.airtable.com/.attachments/e04c439050b1c1a25ec2749d7638a954/05fef832/Crossroad-030519_224502-S882-E895.png),Crossroad-030519_224502-S882-E895.wav (https://dl.airtable.com/.attachments/a0133ce0c79c310e907ff944da0ebc8f/3c63cba5/Crossroad-030519_224502-S882-E895.wav),Male,13.0,2019-05-04 10:59,Secretary_Island/Crossroad,
Crossroad-030519_230002-S445-E452,Junk,,Crossroad-030519_230002-S445-E452.png (https://dl.airtable.com/.attachments/8ec573024cece4efdc0aeef6097b6aff/6949b3e9/Crossroad-030519_230002-S445-E452.png),Crossroad-030519_230002-S445-E452.wav (https://dl.airtable.com/.attachments/75c58c02a591b55a08dd0a4f41a11450/8f4038d6/Crossroad-030519_230002-S445-E452.wav),Female,7.0,2019-05-04 11:07,Secretary_Island/Crossroad,
Crossroad-030519_230002-S1-E12,Junk,,Crossroad-030519_230002-S1-E12.png (https://dl.airtable.com/.attachments/d7fbe4dada24b8f0ba5bc5b1fc45bd45/7e4617bd/Crossroad-030519_230002-S1-E12.png),Crossroad-030519_230002-S1-E12.wav (https://dl.airtable.com/.attachments/7450c3ad4103cb23eb79508ec9d0a178/9d41bc4f/Crossroad-030519_230002-S1-E12.wav),Male,11.0,2019-05-04 11:00,Secretary_Island/Crossroad,
Crossroad-030519_230002-S110-E117,Junk,,Crossroad-030519_230002-S110-E117.png (https://dl.airtable.com/.attachments/015df9612575653ce9a5d1f2763386fa/ef7ae4f1/Crossroad-030519_230002-S110-E117.png),Crossroad-030519_230002-S110-E117.wav (https://dl.airtable.com/.attachments/ac5ddce573cc62d9edad11ff0af3f864/d175ac24/Crossroad-030519_230002-S110-E117.wav),Male,7.0,2019-05-04 11:01,Secretary_Island/Crossroad,
Crossroad-030519_230002-S273-E280,Junk,,Crossroad-030519_230002-S273-E280.png (https://dl.airtable.com/.attachments/78c330892c11b4dc2cec8c44e81b8bc6/d656a507/Crossroad-030519_230002-S273-E280.png),Crossroad-030519_230002-S273-E280.wav (https://dl.airtable.com/.attachments/6671359c0b243b093e9ff3d0b38eff25/9e5c5b88/Crossroad-030519_230002-S273-E280.wav),Male,7.0,2019-05-04 11:04,Secretary_Island/Crossroad,
Crossroad-090419_233002-S708-E732,Junk,,Crossroad-090419_233002-S708-E732.png (https://dl.airtable.com/.attachments/3c5d6aa817080cc4aa07d17cbb8704da/e628ccda/Crossroad-090419_233002-S708-E732.png),Crossroad-090419_233002-S708-E732.wav (https://dl.airtable.com/.attachments/95fdaa98692dbb8b733d5215d677c892/b10569f4/Crossroad-090419_233002-S708-E732.wav),Male,24.0,2019-04-10 11:41,Secretary_Island/Crossroad,
Crossroad-090419_234502-S885-E892,Junk,,Crossroad-090419_234502-S885-E892.png (https://dl.airtable.com/.attachments/7a68f3774baaeb678938e0272681bb13/5cfcf9cf/Crossroad-090419_234502-S885-E892.png),Crossroad-090419_234502-S885-E892.wav (https://dl.airtable.com/.attachments/2bac853f10e9a4c06f0178bd736d95a1/04c8418c/Crossroad-090419_234502-S885-E892.wav),Male,7.0,2019-04-10 11:59,Secretary_Island/Crossroad,
Crossroad-090420_220001-S45-E60,Kiwi,"Duet, close",Crossroad-090420_220001-S45-E60.png (https://dl.airtable.com/.attachments/470e2248ed923f36731c8164dbd477c3/55dcc342/Crossroad-090420_220001-S45-E60.png),Crossroad-090420_220001-S45-E60.wav (https://dl.airtable.com/.attachments/ca6b2040b0358f6ea216d1d046c84f12/3bc8baca/Crossroad-090420_220001-S45-E60.wav),Female,15.0,2020-04-10 10:00,Secretary_Island/Crossroad,
Crossroad-090420_220001-S31-E46,Kiwi,,Crossroad-090420_220001-S31-E46.png (https://dl.airtable.com/.attachments/4806db0a30a7cdd17467053a796f002e/bfe744b6/Crossroad-090420_220001-S31-E46.png),Crossroad-090420_220001-S31-E46.wav (https://dl.airtable.com/.attachments/8d580e2646907cdae40adb7f988ec727/32c11fb2/Crossroad-090420_220001-S31-E46.wav),Male,15.0,2020-04-10 10:00,Secretary_Island/Crossroad,
Crossroad-090420_220001-S64-E73,Kiwi,,Crossroad-090420_220001-S64-E73.png (https://dl.airtable.com/.attachments/effca1c827cf62304bfe27d61567c4cb/c7bc631e/Crossroad-090420_220001-S64-E73.png),Crossroad-090420_220001-S64-E73.wav (https://dl.airtable.com/.attachments/619514149303c980d5441774e9c829e9/f872a2d8/Crossroad-090420_220001-S64-E73.wav),Male,9.0,2020-04-10 10:01,Secretary_Island/Crossroad,
Crossroad-090420_224502-S379-E392,Junk,,Crossroad-090420_224502-S379-E392.png (https://dl.airtable.com/.attachments/8644e71174c855f1cab9d1d5ea51e4ad/ae00adcf/Crossroad-090420_224502-S379-E392.png),Crossroad-090420_224502-S379-E392.wav (https://dl.airtable.com/.attachments/106e23ecc4099c7a9def50dc90774d2e/716bd049/Crossroad-090420_224502-S379-E392.wav),Male,13.0,2020-04-10 10:51,Secretary_Island/Crossroad,
Crossroad-090420_230002-S380-E386,Kiwi,,Crossroad-090420_230002-S380-E386.png (https://dl.airtable.com/.attachments/c7b4d60f2f9ab9efd116916476f4e445/97cfc704/Crossroad-090420_230002-S380-E386.png),Crossroad-090420_230002-S380-E386.wav (https://dl.airtable.com/.attachments/7c02c5b1877672fcd4500943414f45f3/a3be08a2/Crossroad-090420_230002-S380-E386.wav),Female,6.0,2020-04-10 11:06,Secretary_Island/Crossroad,
Crossroad-090420_230002-S389-E410,Kiwi,,Crossroad-090420_230002-S389-E410.png (https://dl.airtable.com/.attachments/c188b8e681324dd928dbd2bc44bdd747/334fb4a1/Crossroad-090420_230002-S389-E410.png),Crossroad-090420_230002-S389-E410.wav (https://dl.airtable.com/.attachments/30b43184eab9e9b5c7e62e6cd1884511/e0f3de39/Crossroad-090420_230002-S389-E410.wav),Male,21.0,2020-04-10 11:06,Secretary_Island/Crossroad,
Crossroad-090420_230002-S749-E761,Kiwi,,Crossroad-090420_230002-S749-E761.png (https://dl.airtable.com/.attachments/8c8a32505feef6947adea3ee19c921c7/b90582a1/Crossroad-090420_230002-S749-E761.png),Crossroad-090420_230002-S749-E761.wav (https://dl.airtable.com/.attachments/6db971321e5b14f1e1d275d1c50f242b/879aaf18/Crossroad-090420_230002-S749-E761.wav),Male,12.0,2020-04-10 11:12,Secretary_Island/Crossroad,
Crossroad-090519_220001-S104-E117,Junk,,Crossroad-090519_220001-S104-E117.png (https://dl.airtable.com/.attachments/db3d5e1a4195f7f06f104657db69dcd9/4eb3c100/Crossroad-090519_220001-S104-E117.png),Crossroad-090519_220001-S104-E117.wav (https://dl.airtable.com/.attachments/7b475056a858a04d240a027ae85ab8d0/323163d7/Crossroad-090519_220001-S104-E117.wav),Male,13.0,2019-05-10 10:01,Secretary_Island/Crossroad,
Lake_Sec-140518_233002-S317-E332,Junk,,Lake_Sec-140518_233002-S317-E332.png (https://dl.airtable.com/.attachments/99f03ad69dc140fd1ac0457d78fee3d2/436c947f/Lake_Sec-140518_233002-S317-E332.png),Lake_Sec-140518_233002-S317-E332.wav (https://dl.airtable.com/.attachments/e07fa4199e472ea0ce52212744b4052b/04160e3c/Lake_Sec-140518_233002-S317-E332.wav),Male,15.0,2018-05-15 11:35,Secretary_Island/Lake_Sec,
Lake_Sec-140519_220001-S34-E40,Junk,,Lake_Sec-140519_220001-S34-E40.png (https://dl.airtable.com/.attachments/d57bc2c179495d3cff8fa782ade6d63e/3b77c8e1/Lake_Sec-140519_220001-S34-E40.png),Lake_Sec-140519_220001-S34-E40.wav (https://dl.airtable.com/.attachments/f4e4aa831f563b93bee476b051e928bb/08857070/Lake_Sec-140519_220001-S34-E40.wav),Male,6.0,2019-05-15 10:00,Secretary_Island/Lake_Sec,
Lake_Sec-140519_220001-S49-E70,Junk,,Lake_Sec-140519_220001-S49-E70.png (https://dl.airtable.com/.attachments/b2d74db8e8b16487c6d530cb1338dbb1/a57fe71b/Lake_Sec-140519_220001-S49-E70.png),Lake_Sec-140519_220001-S49-E70.wav (https://dl.airtable.com/.attachments/51d6725f316eb0522048d9b2729f7d0f/26d59ef1/Lake_Sec-140519_220001-S49-E70.wav),Male,21.0,2019-05-15 10:00,Secretary_Island/Lake_Sec,
Lake_Sec-150318_231502-S82-E88,Junk,,Lake_Sec-150318_231502-S82-E88.png (https://dl.airtable.com/.attachments/1d9ec49f363bd4819e31c2e75a4fe0e4/fea3be9c/Lake_Sec-150318_231502-S82-E88.png),Lake_Sec-150318_231502-S82-E88.wav (https://dl.airtable.com/.attachments/0a43fa1f953e7e402d3c06ced6e64c6e/c33cd6c9/Lake_Sec-150318_231502-S82-E88.wav),Female,6.0,2018-03-16 12:16,Secretary_Island/Lake_Sec,
Lake_Sec-150318_231502-S312-E321,Junk,,Lake_Sec-150318_231502-S312-E321.png (https://dl.airtable.com/.attachments/285921c24d506d97a8eddb9441d230e5/a15f15ae/Lake_Sec-150318_231502-S312-E321.png),Lake_Sec-150318_231502-S312-E321.wav (https://dl.airtable.com/.attachments/be8a473d16d7dbf0069b2293b8fba383/164073da/Lake_Sec-150318_231502-S312-E321.wav),Female,9.0,2018-03-16 12:20,Secretary_Island/Lake_Sec,
Lake_Sec-150318_231502-S573-E579,Junk,,Lake_Sec-150318_231502-S573-E579.png (https://dl.airtable.com/.attachments/6c99ea6d93e76e76b7e10cf09787d370/c865092d/Lake_Sec-150318_231502-S573-E579.png),Lake_Sec-150318_231502-S573-E579.wav (https://dl.airtable.com/.attachments/e9a1339c21400725e98ef31315c7278f/c2bcb795/Lake_Sec-150318_231502-S573-E579.wav),Female,6.0,2018-03-16 12:24,Secretary_Island/Lake_Sec,
Lake_Sec-150318_233002-S1-E6,Junk,,Lake_Sec-150318_233002-S1-E6.png (https://dl.airtable.com/.attachments/a77cf54aeed786e02a43f81930cfdb08/2535ee18/Lake_Sec-150318_233002-S1-E6.png),Lake_Sec-150318_233002-S1-E6.wav (https://dl.airtable.com/.attachments/6101fe24d9dc8ed368b2d0eef0208971/ac0b4224/Lake_Sec-150318_233002-S1-E6.wav),Female,5.0,2018-03-16 12:30,Secretary_Island/Lake_Sec,
Lake_Sec-150318_233002-S11-E20,Junk,,Lake_Sec-150318_233002-S11-E20.png (https://dl.airtable.com/.attachments/462028a5197ae706cb1f2fb47e9664ba/399030bd/Lake_Sec-150318_233002-S11-E20.png),Lake_Sec-150318_233002-S11-E20.wav (https://dl.airtable.com/.attachments/282699f12b59d1c4dd5a7e13f070730e/988a80cd/Lake_Sec-150318_233002-S11-E20.wav),Female,9.0,2018-03-16 12:30,Secretary_Island/Lake_Sec,
Lake_Sec-150318_233002-S65-E71,Junk,,Lake_Sec-150318_233002-S65-E71.png (https://dl.airtable.com/.attachments/e5f2e43b4e78d402792f65f7db45e05b/4af6771c/Lake_Sec-150318_233002-S65-E71.png),Lake_Sec-150318_233002-S65-E71.wav (https://dl.airtable.com/.attachments/f2c8c03435c4623f11470f9e6ceaf60f/ee980e1f/Lake_Sec-150318_233002-S65-E71.wav),Female,6.0,2018-03-16 12:31,Secretary_Island/Lake_Sec,
Lake_Sec-150318_233002-S149-E155,Junk,,Lake_Sec-150318_233002-S149-E155.png (https://dl.airtable.com/.attachments/f4fefdba5a307c3e4751b5fa5285781c/1c5c654b/Lake_Sec-150318_233002-S149-E155.png),Lake_Sec-150318_233002-S149-E155.wav (https://dl.airtable.com/.attachments/7b7b10e144ff17498018b6ac40abf146/91aac3e5/Lake_Sec-150318_233002-S149-E155.wav),Female,6.0,2018-03-16 12:32,Secretary_Island/Lake_Sec,
N_River-020519_223002-S288-E295,Junk,,N_River-020519_223002-S288-E295.png (https://dl.airtable.com/.attachments/699e2d2164f5fa1a3369aba904a3ece1/2f43f6c8/N_River-020519_223002-S288-E295.png),N_River-020519_223002-S288-E295.wav (https://dl.airtable.com/.attachments/5def04dc8b4cc8a4ad1515889328738c/0f5ef389/N_River-020519_223002-S288-E295.wav),Male,7.0,2019-05-03 10:34,Secretary_Island/N_River,
N_River-030519_223002-S820-E827,Junk,,N_River-030519_223002-S820-E827.png (https://dl.airtable.com/.attachments/f942fc8f0ae3002e0c58ba380051090f/e1557ed8/N_River-030519_223002-S820-E827.png),N_River-030519_223002-S820-E827.wav (https://dl.airtable.com/.attachments/4309f233757b7b27ed1b25408aed4b8d/2efdf697/N_River-030519_223002-S820-E827.wav),Male,7.0,2019-05-04 10:43,Secretary_Island/N_River,
N_River-030519_223002-S873-E882,Junk,,N_River-030519_223002-S873-E882.png (https://dl.airtable.com/.attachments/6670afb8cc693c326d80bfcd5fd1901a/d47e14a8/N_River-030519_223002-S873-E882.png),N_River-030519_223002-S873-E882.wav (https://dl.airtable.com/.attachments/cfd77cf5d70cd8043e958db92acbc651/8e115d24/N_River-030519_223002-S873-E882.wav),Male,9.0,2019-05-04 10:44,Secretary_Island/N_River,
N_River-040519_230002-S455-E461,Junk,,N_River-040519_230002-S455-E461.png (https://dl.airtable.com/.attachments/76a19ecf9fe79667bac798da2e7e0fff/7a8e8d94/N_River-040519_230002-S455-E461.png),N_River-040519_230002-S455-E461.wav (https://dl.airtable.com/.attachments/0639cf926d8f3418abe86cfa1c9522ba/1d0e12ac/N_River-040519_230002-S455-E461.wav),Male,6.0,2019-05-05 11:07,Secretary_Island/N_River,
N_River-050519_220001-S790-E797,Junk,,N_River-050519_220001-S790-E797.png (https://dl.airtable.com/.attachments/ebe5adadff9f4a991715e6a1a1a6047f/921c23f9/N_River-050519_220001-S790-E797.png),N_River-050519_220001-S790-E797.wav (https://dl.airtable.com/.attachments/d0f7123dc6c72b9c6a1029a3877867df/459b2116/N_River-050519_220001-S790-E797.wav),Male,7.0,2019-05-06 10:13,Secretary_Island/N_River,
N_River-050519_221502-S294-E301,Junk,,N_River-050519_221502-S294-E301.png (https://dl.airtable.com/.attachments/d59e728760c9747b0c05d0eed1e42d6e/6764eb89/N_River-050519_221502-S294-E301.png),N_River-050519_221502-S294-E301.wav (https://dl.airtable.com/.attachments/808e2ce1185b5ff30f2969b5bed45054/2af06cf8/N_River-050519_221502-S294-E301.wav),Male,7.0,2019-05-06 10:19,Secretary_Island/N_River,
N_River-050519_230002-S125-E141,Junk,,N_River-050519_230002-S125-E141.png (https://dl.airtable.com/.attachments/607bc68ca8f6d9f3108ebdc3dd5bc866/98bf3ae5/N_River-050519_230002-S125-E141.png),N_River-050519_230002-S125-E141.wav (https://dl.airtable.com/.attachments/e92a4fec19325742eca7b71a957411b0/935a3071/N_River-050519_230002-S125-E141.wav),Male,16.0,2019-05-06 11:02,Secretary_Island/N_River,
N_River-050519_230002-S150-E165,Investigate,Very close weka,N_River-050519_230002-S150-E165.png (https://dl.airtable.com/.attachments/40719db0d398c5bc673b8c21728d4377/f5ad7562/N_River-050519_230002-S150-E165.png),N_River-050519_230002-S150-E165.wav (https://dl.airtable.com/.attachments/35af928384f19a829d0b02874239f3e2/a463a3cf/N_River-050519_230002-S150-E165.wav),Male,15.0,2019-05-06 11:02,Secretary_Island/N_River,
N_River-050519_230002-S438-E445,Junk,,N_River-050519_230002-S438-E445.png (https://dl.airtable.com/.attachments/0d264cec6f8080e3879588102cd372dc/b945bb6f/N_River-050519_230002-S438-E445.png),N_River-050519_230002-S438-E445.wav (https://dl.airtable.com/.attachments/f91db32e8f55029fa91355552a676420/ab213412/N_River-050519_230002-S438-E445.wav),Male,7.0,2019-05-06 11:07,Secretary_Island/N_River,
N_River-050519_230002-S447-E453,Junk,,N_River-050519_230002-S447-E453.png (https://dl.airtable.com/.attachments/9d6f3f9f972405b1a7fc74cf53920fc2/71b84901/N_River-050519_230002-S447-E453.png),N_River-050519_230002-S447-E453.wav (https://dl.airtable.com/.attachments/04927060e809f6f92a025cf299a40d35/0e53eb96/N_River-050519_230002-S447-E453.wav),Male,6.0,2019-05-06 11:07,Secretary_Island/N_River,
Crossroad-010419_221502-S606-E615,Junk,,Crossroad-010419_221502-S606-E615.png (https://dl.airtable.com/.attachments/cb8528c483ef230c1450477853ed82c2/d4b34498/Crossroad-010419_221502-S606-E615.png),Crossroad-010419_221502-S606-E615.wav (https://dl.airtable.com/.attachments/c6d3d9f5ddd1077f3d743adbd801467c/38123fe7/Crossroad-010419_221502-S606-E615.wav),Male,9.0,2019-04-02 11:25,Secretary_Island/Crossroad,
Crossroad-010419_224502-S829-E836,Junk,,Crossroad-010419_224502-S829-E836.png (https://dl.airtable.com/.attachments/25ec8746766b1234266c929895295c04/846a67ad/Crossroad-010419_224502-S829-E836.png),Crossroad-010419_224502-S829-E836.wav (https://dl.airtable.com/.attachments/4e5de25cbd38ee82e5e71f1145fc5c5d/5b86381d/Crossroad-010419_224502-S829-E836.wav),Male,7.0,2019-04-02 11:58,Secretary_Island/Crossroad,
Crossroad-010419_231502-S621-E627,Junk,,Crossroad-010419_231502-S621-E627.png (https://dl.airtable.com/.attachments/8d9b1ded284423c88f7e272656696c16/5f3a3b84/Crossroad-010419_231502-S621-E627.png),Crossroad-010419_231502-S621-E627.wav (https://dl.airtable.com/.attachments/ae5c6b657d973aecd97a08873a6e3dc4/c277834c/Crossroad-010419_231502-S621-E627.wav),Male,6.0,2019-04-02 12:25,Secretary_Island/Crossroad,
Crossroad-010419_231502-S648-E654,Junk,,Crossroad-010419_231502-S648-E654.png (https://dl.airtable.com/.attachments/1663dcde0fb2111800ec4d91f393c2a6/97dd3c80/Crossroad-010419_231502-S648-E654.png),Crossroad-010419_231502-S648-E654.wav (https://dl.airtable.com/.attachments/f48d7ffc5ff0515a31dde5eca0c6d9ce/26b7752d/Crossroad-010419_231502-S648-E654.wav),Male,6.0,2019-04-02 12:25,Secretary_Island/Crossroad,
Crossroad-010419_231502-S718-E724,Junk,,Crossroad-010419_231502-S718-E724.png (https://dl.airtable.com/.attachments/90b323803d56fbd1867ea98c216f7ac3/fe329449/Crossroad-010419_231502-S718-E724.png),Crossroad-010419_231502-S718-E724.wav (https://dl.airtable.com/.attachments/11d59b15431d0df10d0135590fe069d5/1ff6ee31/Crossroad-010419_231502-S718-E724.wav),Male,6.0,2019-04-02 12:27,Secretary_Island/Crossroad,
Crossroad-010419_231502-S764-E771,Junk,,Crossroad-010419_231502-S764-E771.png (https://dl.airtable.com/.attachments/ea273e42d67f2db1aee84f63e415ca8f/898f8e63/Crossroad-010419_231502-S764-E771.png),Crossroad-010419_231502-S764-E771.wav (https://dl.airtable.com/.attachments/5181cded1a134a13ea06d838d6f825cc/83f6f622/Crossroad-010419_231502-S764-E771.wav),Male,7.0,2019-04-02 12:27,Secretary_Island/Crossroad,
Crossroad-010420_221502-S329-E335,Junk,,Crossroad-010420_221502-S329-E335.png (https://dl.airtable.com/.attachments/7292fc277d2f412aa6ee7d9589800be2/90ec94dd/Crossroad-010420_221502-S329-E335.png),Crossroad-010420_221502-S329-E335.wav (https://dl.airtable.com/.attachments/5241ffbc833518699b443864fa48a322/255d7a7e/Crossroad-010420_221502-S329-E335.wav),Male,6.0,2020-04-02 11:20,Secretary_Island/Crossroad,
Crossroad-010420_223002-S890-E896,Junk,,Crossroad-010420_223002-S890-E896.png (https://dl.airtable.com/.attachments/d9e75a47166ea521889a88c36e4f8125/51a534f0/Crossroad-010420_223002-S890-E896.png),Crossroad-010420_223002-S890-E896.wav (https://dl.airtable.com/.attachments/57a4287ac391001a84b9db21d68e5557/1f5369ae/Crossroad-010420_223002-S890-E896.wav),Male,6.0,2020-04-02 11:44,Secretary_Island/Crossroad,
Crossroad-010420_231502-S67-E74,Junk,,Crossroad-010420_231502-S67-E74.png (https://dl.airtable.com/.attachments/dcbc987050bb048fa504007e7bb310a0/80f73942/Crossroad-010420_231502-S67-E74.png),Crossroad-010420_231502-S67-E74.wav (https://dl.airtable.com/.attachments/bea081966aac6f2d89584b15fca20e95/9d9e20a8/Crossroad-010420_231502-S67-E74.wav),Male,7.0,2020-04-02 12:16,Secretary_Island/Crossroad,
Crossroad-010420_231502-S386-E407,Kiwi,,Crossroad-010420_231502-S386-E407.png (https://dl.airtable.com/.attachments/90f79a5e867eaf4afd35263b593153d8/a5f5a0b2/Crossroad-010420_231502-S386-E407.png),Crossroad-010420_231502-S386-E407.wav (https://dl.airtable.com/.attachments/d3f094fd6c6b3320c61b363cb1b14093/70535f66/Crossroad-010420_231502-S386-E407.wav),Male,21.0,2020-04-02 12:21,Secretary_Island/Crossroad,
Crossroad-270419_233002-S363-E372,Junk,,Crossroad-270419_233002-S363-E372.png (https://dl.airtable.com/.attachments/2141c0a8bf2910e8297756c7fe1ffdfd/b4651eb4/Crossroad-270419_233002-S363-E372.png),Crossroad-270419_233002-S363-E372.wav (https://dl.airtable.com/.attachments/88ac3df98b536ed24c785b3a741aec97/76a14ffb/Crossroad-270419_233002-S363-E372.wav),Male,9.0,2019-04-28 11:36,Secretary_Island/Crossroad,
Crossroad-270419_233002-S379-E386,Junk,,Crossroad-270419_233002-S379-E386.png (https://dl.airtable.com/.attachments/9e15badfa68009be279e621f79a9eb00/64dcfc84/Crossroad-270419_233002-S379-E386.png),Crossroad-270419_233002-S379-E386.wav (https://dl.airtable.com/.attachments/f886fd4c2b1a9e986877a25db91d1624/3775f3b9/Crossroad-270419_233002-S379-E386.wav),Male,7.0,2019-04-28 11:36,Secretary_Island/Crossroad,
Crossroad-270419_233002-S472-E479,Junk,,Crossroad-270419_233002-S472-E479.png (https://dl.airtable.com/.attachments/f746af185a8c5fed74a2eeeb0d5ae80a/b099eead/Crossroad-270419_233002-S472-E479.png),Crossroad-270419_233002-S472-E479.wav (https://dl.airtable.com/.attachments/2aa3a9e8a37eff2bfec3ef86a2f0d35f/10371163/Crossroad-270419_233002-S472-E479.wav),Male,7.0,2019-04-28 11:37,Secretary_Island/Crossroad,
Crossroad-270419_233002-S510-E525,Junk,,Crossroad-270419_233002-S510-E525.png (https://dl.airtable.com/.attachments/36337fe9532ead9065c43d7d6c3bd013/ea92a2bb/Crossroad-270419_233002-S510-E525.png),Crossroad-270419_233002-S510-E525.wav (https://dl.airtable.com/.attachments/42ef8e05da69675473be27cc4ee57e50/b744c096/Crossroad-270419_233002-S510-E525.wav),Male,15.0,2019-04-28 11:38,Secretary_Island/Crossroad,
