File Name,Label,Comment,Image,Audio,Call Type,Length (seconds),Start Time,Trap Number,Collaborators
Crossroad-020419_221502-S851-E858,Junk,,Crossroad-020419_221502-S851-E858.png (https://dl.airtable.com/.attachments/00f04b1e935182f932c0969ca335b283/1d465b82/Crossroad-020419_221502-S851-E858.png),Crossroad-020419_221502-S851-E858.wav (https://dl.airtable.com/.attachments/6f90aa31713235fc927859a945c1fdf7/540e7502/Crossroad-020419_221502-S851-E858.wav),Male,7.0,2019-04-03 11:29,Secretary_Island/Crossroad,
Crossroad-020419_221502-S860-E867,Junk,,Crossroad-020419_221502-S860-E867.png (https://dl.airtable.com/.attachments/75a352d60418bd535480c2030f1eeadb/0fa599f6/Crossroad-020419_221502-S860-E867.png),Crossroad-020419_221502-S860-E867.wav (https://dl.airtable.com/.attachments/6bba05c747a55e2faa441235149fcbd0/28a6b279/Crossroad-020419_221502-S860-E867.wav),Male,7.0,2019-04-03 11:29,Secretary_Island/Crossroad,
Crossroad-020419_223002-S761-E784,Kiwi,,Crossroad-020419_223002-S761-E784.png (https://dl.airtable.com/.attachments/c6ee280639afda971a0caca77fda9901/47f9d116/Crossroad-020419_223002-S761-E784.png),Crossroad-020419_223002-S761-E784.wav (https://dl.airtable.com/.attachments/afb050464d8e9002a449d37e473b6dc8/52765c93/Crossroad-020419_223002-S761-E784.wav),Male,23.0,2019-04-03 11:42,Secretary_Island/Crossroad,
Crossroad-020419_224502-S107-E113,Kiwi,,Crossroad-020419_224502-S107-E113.png (https://dl.airtable.com/.attachments/4c6541fb1cb5815162c760c5bc3faa48/d4b1925b/Crossroad-020419_224502-S107-E113.png),Crossroad-020419_224502-S107-E113.wav (https://dl.airtable.com/.attachments/549e66babc6d7627316426c92b5eb36b/30fa095c/Crossroad-020419_224502-S107-E113.wav),Male,6.0,2019-04-03 11:46,Secretary_Island/Crossroad,
Crossroad-020419_224502-S158-E174,Junk,,Crossroad-020419_224502-S158-E174.png (https://dl.airtable.com/.attachments/e0448f86b11a523eb90e36828d909927/de7ae15b/Crossroad-020419_224502-S158-E174.png),Crossroad-020419_224502-S158-E174.wav (https://dl.airtable.com/.attachments/7aece3db1d6db84682164666b3c08835/6fd16ba6/Crossroad-020419_224502-S158-E174.wav),Male,16.0,2019-04-03 11:47,Secretary_Island/Crossroad,
Crossroad-020419_224502-S182-E195,Junk,,Crossroad-020419_224502-S182-E195.png (https://dl.airtable.com/.attachments/e0822f0e517b3375237c5724aacf2340/5d225958/Crossroad-020419_224502-S182-E195.png),Crossroad-020419_224502-S182-E195.wav (https://dl.airtable.com/.attachments/4cd7efcc13372b54d2f615e960783294/49b0d9a6/Crossroad-020419_224502-S182-E195.wav),Male,13.0,2019-04-03 11:48,Secretary_Island/Crossroad,
Crossroad-020419_224502-S317-E329,Investigate,,Crossroad-020419_224502-S317-E329.png (https://dl.airtable.com/.attachments/aa8a826d9a871696dd434693a1216b22/c92c09e5/Crossroad-020419_224502-S317-E329.png),Crossroad-020419_224502-S317-E329.wav (https://dl.airtable.com/.attachments/f76c18e2b6916a85d14ccee73e16b010/9c541217/Crossroad-020419_224502-S317-E329.wav),Male,12.0,2019-04-03 11:50,Secretary_Island/Crossroad,
Crossroad-020419_224502-S398-E418,Junk,,Crossroad-020419_224502-S398-E418.png (https://dl.airtable.com/.attachments/642a31f6b2f7752aaecb1ca93a4eb11c/ef589e5c/Crossroad-020419_224502-S398-E418.png),Crossroad-020419_224502-S398-E418.wav (https://dl.airtable.com/.attachments/cd919af441688009fc34bc07a2cc0b96/9c3c9510/Crossroad-020419_224502-S398-E418.wav),Male,20.0,2019-04-03 11:51,Secretary_Island/Crossroad,
Crossroad-020419_224502-S472-E478,Junk,,Crossroad-020419_224502-S472-E478.png (https://dl.airtable.com/.attachments/25d8254737feeef82f1c43406c676758/7a63a84c/Crossroad-020419_224502-S472-E478.png),Crossroad-020419_224502-S472-E478.wav (https://dl.airtable.com/.attachments/c9bf4a32192780a1d8c89668f8166000/5ab9a8bc/Crossroad-020419_224502-S472-E478.wav),Male,6.0,2019-04-03 11:52,Secretary_Island/Crossroad,
Crossroad-100419_231502-S121-E128,Junk,,Crossroad-100419_231502-S121-E128.png (https://dl.airtable.com/.attachments/aac2bc878db031ed95e83afcbe9d1789/787145a2/Crossroad-100419_231502-S121-E128.png),Crossroad-100419_231502-S121-E128.wav (https://dl.airtable.com/.attachments/74bf9d548bd7d2150966659c98143950/275f868d/Crossroad-100419_231502-S121-E128.wav),Male,7.0,2019-04-11 11:17,Secretary_Island/Crossroad,
Crossroad-100419_231502-S131-E157,Junk,,Crossroad-100419_231502-S131-E157.png (https://dl.airtable.com/.attachments/19a5578f55b48fea69e24f4c767e7552/6804f871/Crossroad-100419_231502-S131-E157.png),Crossroad-100419_231502-S131-E157.wav (https://dl.airtable.com/.attachments/95cbc0e3f70184f395b79d462e7a109a/0f00fdd7/Crossroad-100419_231502-S131-E157.wav),Male,26.0,2019-04-11 11:17,Secretary_Island/Crossroad,
Crossroad-100419_231502-S162-E178,Junk,,Crossroad-100419_231502-S162-E178.png (https://dl.airtable.com/.attachments/07a6b361a04b03da9e0352378f43846d/196156b4/Crossroad-100419_231502-S162-E178.png),Crossroad-100419_231502-S162-E178.wav (https://dl.airtable.com/.attachments/48fdc5a506300092e994eab8042d8b45/124f3ba7/Crossroad-100419_231502-S162-E178.wav),Male,16.0,2019-04-11 11:17,Secretary_Island/Crossroad,
Crossroad-100419_231502-S185-E209,Junk,,Crossroad-100419_231502-S185-E209.png (https://dl.airtable.com/.attachments/aeab7cdedd8e67694092e2c30e7c7890/6a816f86/Crossroad-100419_231502-S185-E209.png),Crossroad-100419_231502-S185-E209.wav (https://dl.airtable.com/.attachments/161b3bc5f2351b10a261fc0a3878e467/1e1c7473/Crossroad-100419_231502-S185-E209.wav),Male,24.0,2019-04-11 11:18,Secretary_Island/Crossroad,
Crossroad-100419_231502-S246-E259,Junk,,Crossroad-100419_231502-S246-E259.png (https://dl.airtable.com/.attachments/171848ad0c446a5fb7ea5cc1c98fd20e/0029be67/Crossroad-100419_231502-S246-E259.png),Crossroad-100419_231502-S246-E259.wav (https://dl.airtable.com/.attachments/ea6777d68e4790808c1566fc8ee153c4/84866f20/Crossroad-100419_231502-S246-E259.wav),Male,13.0,2019-04-11 11:19,Secretary_Island/Crossroad,
Crossroad-100419_231502-S261-E282,Junk,,Crossroad-100419_231502-S261-E282.png (https://dl.airtable.com/.attachments/5eebcd4533ee800f19cb98288f5c7890/67c6f495/Crossroad-100419_231502-S261-E282.png),Crossroad-100419_231502-S261-E282.wav (https://dl.airtable.com/.attachments/7700e2285e7724c4439c34492baa04d7/30f016fa/Crossroad-100419_231502-S261-E282.wav),Male,21.0,2019-04-11 11:19,Secretary_Island/Crossroad,
Crossroad-100419_231502-S308-E324,Junk,,Crossroad-100419_231502-S308-E324.png (https://dl.airtable.com/.attachments/220c9a609e4d5e689bea02468838b1a9/ba74400a/Crossroad-100419_231502-S308-E324.png),Crossroad-100419_231502-S308-E324.wav (https://dl.airtable.com/.attachments/92511329069b2fd10f55cf5b687fbc3b/ccfb7e79/Crossroad-100419_231502-S308-E324.wav),Male,16.0,2019-04-11 11:20,Secretary_Island/Crossroad,
Crossroad-100419_231502-S441-E465,Junk,,Crossroad-100419_231502-S441-E465.png (https://dl.airtable.com/.attachments/a8274aaa02fd2988280d806f4f4ecb62/ed30a251/Crossroad-100419_231502-S441-E465.png),Crossroad-100419_231502-S441-E465.wav (https://dl.airtable.com/.attachments/97f36e8eba13315959f8ec6a7e3c6ad2/8073e7ec/Crossroad-100419_231502-S441-E465.wav),Male,24.0,2019-04-11 11:22,Secretary_Island/Crossroad,
Crossroad-100419_231502-S604-E617,Junk,,Crossroad-100419_231502-S604-E617.png (https://dl.airtable.com/.attachments/18a3c6c2f1840a30442fe0d894f12225/d0fbc94e/Crossroad-100419_231502-S604-E617.png),Crossroad-100419_231502-S604-E617.wav (https://dl.airtable.com/.attachments/b8f9dd3c347beb79f6190ca527ecdbb1/0ec42fba/Crossroad-100419_231502-S604-E617.wav),Male,13.0,2019-04-11 11:25,Secretary_Island/Crossroad,
Crossroad-100419_231502-S669-E676,Junk,,Crossroad-100419_231502-S669-E676.png (https://dl.airtable.com/.attachments/b3e9f546ab00cda23f629658714b03cd/01550d99/Crossroad-100419_231502-S669-E676.png),Crossroad-100419_231502-S669-E676.wav (https://dl.airtable.com/.attachments/97eaa2c20a5033e2b49fe52dbcb2a04b/08ff141b/Crossroad-100419_231502-S669-E676.wav),Male,7.0,2019-04-11 11:26,Secretary_Island/Crossroad,
Crossroad-220319_224502-S715-E731,Junk,,Crossroad-220319_224502-S715-E731.png (https://dl.airtable.com/.attachments/92cddbbd3de9eae3475eb93dd07fd2ac/e51ed524/Crossroad-220319_224502-S715-E731.png),Crossroad-220319_224502-S715-E731.wav (https://dl.airtable.com/.attachments/359b3e55bf660aaac22c7040d644bf9e/5f6e6b46/Crossroad-220319_224502-S715-E731.wav),Male,16.0,2019-03-23 11:56,Secretary_Island/Crossroad,
Crossroad-220319_230002-S211-E220,Junk,,Crossroad-220319_230002-S211-E220.png (https://dl.airtable.com/.attachments/223008f356a8dc1369b989d385db6888/58c76776/Crossroad-220319_230002-S211-E220.png),Crossroad-220319_230002-S211-E220.wav (https://dl.airtable.com/.attachments/8cd24bc47c2d6429276e092bc823a91a/4a49c4b0/Crossroad-220319_230002-S211-E220.wav),Male,9.0,2019-03-23 12:03,Secretary_Island/Crossroad,
Crossroad-220319_230002-S223-E244,Junk,,Crossroad-220319_230002-S223-E244.png (https://dl.airtable.com/.attachments/4e1fda5c041253adf22b9cdd43efe68f/c5200051/Crossroad-220319_230002-S223-E244.png),Crossroad-220319_230002-S223-E244.wav (https://dl.airtable.com/.attachments/5cbffddbbb9d420800d3cd4172a59ae4/5840c0d4/Crossroad-220319_230002-S223-E244.wav),Male,21.0,2019-03-23 12:03,Secretary_Island/Crossroad,
Crossroad-220319_230002-S256-E268,Junk,,Crossroad-220319_230002-S256-E268.png (https://dl.airtable.com/.attachments/b47829de07a72cf49207d0008c90d99c/6b95234f/Crossroad-220319_230002-S256-E268.png),Crossroad-220319_230002-S256-E268.wav (https://dl.airtable.com/.attachments/8360f01d8942374a059bea31a411d624/f8c0cfa3/Crossroad-220319_230002-S256-E268.wav),Male,12.0,2019-03-23 12:04,Secretary_Island/Crossroad,
Crossroad-220319_230002-S271-E298,Junk,,Crossroad-220319_230002-S271-E298.png (https://dl.airtable.com/.attachments/fa669eb0801c9aea9c33407deab4f643/99411b26/Crossroad-220319_230002-S271-E298.png),Crossroad-220319_230002-S271-E298.wav (https://dl.airtable.com/.attachments/ef5765fdd9619e10d5dc2a48dc53282a/cd122509/Crossroad-220319_230002-S271-E298.wav),Male,27.0,2019-03-23 12:04,Secretary_Island/Crossroad,
Crossroad-220319_230002-S315-E331,Junk,,Crossroad-220319_230002-S315-E331.png (https://dl.airtable.com/.attachments/7875b4fa1da2f0835f6e7d322367c106/d369b697/Crossroad-220319_230002-S315-E331.png),Crossroad-220319_230002-S315-E331.wav (https://dl.airtable.com/.attachments/28f6abb53e98214a090e86b144730372/182a8bf7/Crossroad-220319_230002-S315-E331.wav),Male,16.0,2019-03-23 12:05,Secretary_Island/Crossroad,
Crossroad-220319_231502-S488-E519,Junk,,Crossroad-220319_231502-S488-E519.png (https://dl.airtable.com/.attachments/5545b9b418c26e68588cbb5a5b4aa81d/4acbcc1b/Crossroad-220319_231502-S488-E519.png),Crossroad-220319_231502-S488-E519.wav (https://dl.airtable.com/.attachments/99cf1f8d866ef6c0f06090a65e840638/0765894b/Crossroad-220319_231502-S488-E519.wav),Male,31.0,2019-03-23 12:23,Secretary_Island/Crossroad,
Crossroad-220319_231502-S602-E609,Junk,,Crossroad-220319_231502-S602-E609.png (https://dl.airtable.com/.attachments/bf8d4c477719fa2abd6488954ce64449/223f811d/Crossroad-220319_231502-S602-E609.png),Crossroad-220319_231502-S602-E609.wav (https://dl.airtable.com/.attachments/26eb1fe8c500af7937a70c3a2849a50f/1ea40937/Crossroad-220319_231502-S602-E609.wav),Male,7.0,2019-03-23 12:25,Secretary_Island/Crossroad,
Crossroad-220319_231502-S638-E648,Junk,,Crossroad-220319_231502-S638-E648.png (https://dl.airtable.com/.attachments/1e9a85a50bcc7efbb190086f3cd2a106/0ab3522c/Crossroad-220319_231502-S638-E648.png),Crossroad-220319_231502-S638-E648.wav (https://dl.airtable.com/.attachments/cd14472f8050bad718feef4215184085/7b609ea7/Crossroad-220319_231502-S638-E648.wav),Male,10.0,2019-03-23 12:25,Secretary_Island/Crossroad,
Crossroad-220319_233002-S420-E427,Investigate,,Crossroad-220319_233002-S420-E427.png (https://dl.airtable.com/.attachments/16367889472d99efd8d4d3ff8819d8c8/06d7b236/Crossroad-220319_233002-S420-E427.png),Crossroad-220319_233002-S420-E427.wav (https://dl.airtable.com/.attachments/656fbfe1a97cf0ed85e8fbfac9d893eb/adf066ad/Crossroad-220319_233002-S420-E427.wav),Male,7.0,2019-03-23 12:37,Secretary_Island/Crossroad,
Crossroad-090519_224502-S376-E392,Junk,,Crossroad-090519_224502-S376-E392.png (https://dl.airtable.com/.attachments/0cf0a4dbed90f44137cb293dc57d0c8f/4938b286/Crossroad-090519_224502-S376-E392.png),Crossroad-090519_224502-S376-E392.wav (https://dl.airtable.com/.attachments/d070fc319df0b6985faae6d081e15593/f20c9dd3/Crossroad-090519_224502-S376-E392.wav),Male,16.0,2019-05-10 10:51,Secretary_Island/Crossroad,
Crossroad-090519_224502-S405-E421,Junk,,Crossroad-090519_224502-S405-E421.png (https://dl.airtable.com/.attachments/8dacd6d0093f073b525e863053e67e49/49900e2f/Crossroad-090519_224502-S405-E421.png),Crossroad-090519_224502-S405-E421.wav (https://dl.airtable.com/.attachments/36457ae1281168e36d0548e06d54eb24/cff51936/Crossroad-090519_224502-S405-E421.wav),Male,16.0,2019-05-10 10:51,Secretary_Island/Crossroad,
Crossroad-090519_224502-S439-E452,Junk,,Crossroad-090519_224502-S439-E452.png (https://dl.airtable.com/.attachments/0ebef307e745e30659dc07ea1358affc/aa4b3cb1/Crossroad-090519_224502-S439-E452.png),Crossroad-090519_224502-S439-E452.wav (https://dl.airtable.com/.attachments/f8f5ec261e613a7c7ff81e1e7a813bc9/3bb7b265/Crossroad-090519_224502-S439-E452.wav),Male,13.0,2019-05-10 10:52,Secretary_Island/Crossroad,
Crossroad-090519_224502-S734-E780,Junk,,Crossroad-090519_224502-S734-E780.png (https://dl.airtable.com/.attachments/c8fd370ae3e3e444c89218e5a32238ba/c411b1ba/Crossroad-090519_224502-S734-E780.png),Crossroad-090519_224502-S734-E780.wav (https://dl.airtable.com/.attachments/1b669eb4edeef2c5dfdd7010d1cdf8d0/8022dcb5/Crossroad-090519_224502-S734-E780.wav),Male,46.0,2019-05-10 10:57,Secretary_Island/Crossroad,
Crossroad-090519_230002-S59-E69,Junk,,Crossroad-090519_230002-S59-E69.png (https://dl.airtable.com/.attachments/b31ef8163c2eee42bbd0f05a6a43f874/7fbb84e4/Crossroad-090519_230002-S59-E69.png),Crossroad-090519_230002-S59-E69.wav (https://dl.airtable.com/.attachments/25244f8cdb112cf8e2026042e92d4525/1cee43f1/Crossroad-090519_230002-S59-E69.wav),Male,10.0,2019-05-10 11:01,Secretary_Island/Crossroad,
Crossroad-090519_230002-S221-E237,Junk,,Crossroad-090519_230002-S221-E237.png (https://dl.airtable.com/.attachments/5f7c57c78e49895c0af12a0085660ddb/85d68058/Crossroad-090519_230002-S221-E237.png),Crossroad-090519_230002-S221-E237.wav (https://dl.airtable.com/.attachments/0914a2a1a099f2d05cd741377de6cae3/1948547d/Crossroad-090519_230002-S221-E237.wav),Male,16.0,2019-05-10 11:03,Secretary_Island/Crossroad,
Crossroad-090519_230002-S267-E280,Junk,,Crossroad-090519_230002-S267-E280.png (https://dl.airtable.com/.attachments/e1bf845062be78ca60cbd19456c3f656/b0f0ac42/Crossroad-090519_230002-S267-E280.png),Crossroad-090519_230002-S267-E280.wav (https://dl.airtable.com/.attachments/b6252321d0d00c147140e295b33ee4ed/a9dd1320/Crossroad-090519_230002-S267-E280.wav),Male,13.0,2019-05-10 11:04,Secretary_Island/Crossroad,
Crossroad-090519_230002-S362-E372,Junk,,Crossroad-090519_230002-S362-E372.png (https://dl.airtable.com/.attachments/a622e3e950f3853056ea6ee628baf7f0/0876bac0/Crossroad-090519_230002-S362-E372.png),Crossroad-090519_230002-S362-E372.wav (https://dl.airtable.com/.attachments/ff57a17addf7150727d3d75903ad5e05/7b4bcea4/Crossroad-090519_230002-S362-E372.wav),Male,10.0,2019-05-10 11:06,Secretary_Island/Crossroad,
Crossroad-090519_230002-S404-E411,Junk,,Crossroad-090519_230002-S404-E411.png (https://dl.airtable.com/.attachments/51cadd26b52fe0149eae219d3bab3340/b8d83e8d/Crossroad-090519_230002-S404-E411.png),Crossroad-090519_230002-S404-E411.wav (https://dl.airtable.com/.attachments/88e56a83fa8d21f4cd445db057d89318/cc247744/Crossroad-090519_230002-S404-E411.wav),Male,7.0,2019-05-10 11:06,Secretary_Island/Crossroad,
Crossroad-090519_230002-S414-E420,Junk,,Crossroad-090519_230002-S414-E420.png (https://dl.airtable.com/.attachments/9ea86d5136315c72fb3edc3328a56988/69743778/Crossroad-090519_230002-S414-E420.png),Crossroad-090519_230002-S414-E420.wav (https://dl.airtable.com/.attachments/76cf5ceff8ed7d7e73502b592e382bda/60bdcd7a/Crossroad-090519_230002-S414-E420.wav),Male,6.0,2019-05-10 11:06,Secretary_Island/Crossroad,
Marley-110318_220001-S354-E361,Junk,,Marley-110318_220001-S354-E361.png (https://dl.airtable.com/.attachments/66e78aa7566eac968edb9264ec00ff8b/d120d3bd/Marley-110318_220001-S354-E361.png),Marley-110318_220001-S354-E361.wav (https://dl.airtable.com/.attachments/fefeb9ff8557e3fb764fce487dad9acf/691fe254/Marley-110318_220001-S354-E361.wav),Male,7.0,2018-03-12 11:05,Secretary_Island/Marley,
Marley-110418_231502-S10-E20,Junk,,Marley-110418_231502-S10-E20.png (https://dl.airtable.com/.attachments/eab3ac019621b9fbbe8e5766a379dd9f/f038bedd/Marley-110418_231502-S10-E20.png),Marley-110418_231502-S10-E20.wav (https://dl.airtable.com/.attachments/5a3f0ddb725296c0aad476f84ae9f2b3/c5e84c67/Marley-110418_231502-S10-E20.wav),Male,10.0,2018-04-12 11:15,Secretary_Island/Marley,
Marley-110418_231502-S45-E61,Junk,,Marley-110418_231502-S45-E61.png (https://dl.airtable.com/.attachments/40adf7ff9dcead9715dc9104489cad4b/82b9efd8/Marley-110418_231502-S45-E61.png),Marley-110418_231502-S45-E61.wav (https://dl.airtable.com/.attachments/bdfe1da0fd2ba243006e78923b9096e6/f10ba5d6/Marley-110418_231502-S45-E61.wav),Male,16.0,2018-04-12 11:15,Secretary_Island/Marley,
Marley-110419_220001-S496-E503,Junk,,Marley-110419_220001-S496-E503.png (https://dl.airtable.com/.attachments/ce912059b6c0a08bab8549ee47b9f2df/364f0913/Marley-110419_220001-S496-E503.png),Marley-110419_220001-S496-E503.wav (https://dl.airtable.com/.attachments/babbccec8be8b01e8e10ced8a773cdfd/7f740115/Marley-110419_220001-S496-E503.wav),Male,7.0,2019-04-12 10:08,Secretary_Island/Marley,
Marley-110518_224502-S438-E454,Kiwi,,Marley-110518_224502-S438-E454.png (https://dl.airtable.com/.attachments/859b067afad5b47662fcb8a47bdae8d9/702b3254/Marley-110518_224502-S438-E454.png),Marley-110518_224502-S438-E454.wav (https://dl.airtable.com/.attachments/e4dc22c8dbea26e5d04197bcfd5ef243/a0f3742e/Marley-110518_224502-S438-E454.wav),Male,16.0,2018-05-12 10:52,Secretary_Island/Marley,
Marley-110518_230002-S644-E650,Kiwi,,Marley-110518_230002-S644-E650.png (https://dl.airtable.com/.attachments/5681e7b1c44caa44c669d6d8e530d79f/f72d8cf9/Marley-110518_230002-S644-E650.png),Marley-110518_230002-S644-E650.wav (https://dl.airtable.com/.attachments/c153588ee43ac88cfb356284324949a3/b7e3c79f/Marley-110518_230002-S644-E650.wav),Male,6.0,2018-05-12 11:10,Secretary_Island/Marley,
Marley-110518_230002-S656-E665,Kiwi,,Marley-110518_230002-S656-E665.png (https://dl.airtable.com/.attachments/15ed7ec78038eb80c0fc56298e71ed9a/e343a164/Marley-110518_230002-S656-E665.png),Marley-110518_230002-S656-E665.wav (https://dl.airtable.com/.attachments/3ac8d64af780fdc4ec61d5401a022006/d5986618/Marley-110518_230002-S656-E665.wav),Male,9.0,2018-05-12 11:10,Secretary_Island/Marley,
Marley-110518_231502-S335-E344,Kiwi,,Marley-110518_231502-S335-E344.png (https://dl.airtable.com/.attachments/fc26a78b62e564cfcf4a7a8760fefc4f/3b247c97/Marley-110518_231502-S335-E344.png),Marley-110518_231502-S335-E344.wav (https://dl.airtable.com/.attachments/d2dc090a54d1df1c77ce5b7a7a00f580/e2fee77f/Marley-110518_231502-S335-E344.wav),Male,9.0,2018-05-12 11:20,Secretary_Island/Marley,
Marley-110518_234502-S519-E531,Kiwi,,Marley-110518_234502-S519-E531.png (https://dl.airtable.com/.attachments/4bdd8bc01353410f6718c36fdd9f07a0/d84fded3/Marley-110518_234502-S519-E531.png),Marley-110518_234502-S519-E531.wav (https://dl.airtable.com/.attachments/3c01bc3a7ec824eef74959a3e3df6d1a/a685e5d3/Marley-110518_234502-S519-E531.wav),Male,12.0,2018-05-12 11:53,Secretary_Island/Marley,
Marley-110519_223002-S42-E60,Kiwi,,Marley-110519_223002-S42-E60.png (https://dl.airtable.com/.attachments/1f9776e281c6c0b53c7675bffae076d7/e495e797/Marley-110519_223002-S42-E60.png),Marley-110519_223002-S42-E60.wav (https://dl.airtable.com/.attachments/b0ff4a84684446edefa0d31f2762eb01/234c43b5/Marley-110519_223002-S42-E60.wav),Male,18.0,2019-05-12 10:30,Secretary_Island/Marley,
Lake_Sec-110419_220001-S891-E898,Investigate,,Lake_Sec-110419_220001-S891-E898.png (https://dl.airtable.com/.attachments/156833bb187a12bf9200eaed84896732/fe06c374/Lake_Sec-110419_220001-S891-E898.png),Lake_Sec-110419_220001-S891-E898.wav (https://dl.airtable.com/.attachments/5137d00ae1f07f4f1ac10ba3ddbf0ac5/a2695ed4/Lake_Sec-110419_220001-S891-E898.wav),Male,7.0,2019-04-12 10:14,Secretary_Island/Lake_Sec,
Lake_Sec-110419_221502-S33-E39,Investigate,,Lake_Sec-110419_221502-S33-E39.png (https://dl.airtable.com/.attachments/03a373df03dfa97f53810fd503d696e1/1d329047/Lake_Sec-110419_221502-S33-E39.png),Lake_Sec-110419_221502-S33-E39.wav (https://dl.airtable.com/.attachments/cba7ac132828df4b315619e2db697fd9/eb6a9984/Lake_Sec-110419_221502-S33-E39.wav),Male,6.0,2019-04-12 10:15,Secretary_Island/Lake_Sec,
Lake_Sec-110419_221502-S58-E74,Investigate,,Lake_Sec-110419_221502-S58-E74.png (https://dl.airtable.com/.attachments/ac1627ed63074897e069fe999287fb78/adb08166/Lake_Sec-110419_221502-S58-E74.png),Lake_Sec-110419_221502-S58-E74.wav (https://dl.airtable.com/.attachments/2412018f4f822960851d564c73637d0f/f26971da/Lake_Sec-110419_221502-S58-E74.wav),Male,16.0,2019-04-12 10:16,Secretary_Island/Lake_Sec,
Lake_Sec-110419_221502-S108-E115,Investigate,,Lake_Sec-110419_221502-S108-E115.png (https://dl.airtable.com/.attachments/f30a9929ce37f7f19f5b6c89d0ab46c9/63e311cc/Lake_Sec-110419_221502-S108-E115.png),Lake_Sec-110419_221502-S108-E115.wav (https://dl.airtable.com/.attachments/1650b6b659cf1f7b69d6ba6705883ae8/f31b1161/Lake_Sec-110419_221502-S108-E115.wav),Male,7.0,2019-04-12 10:16,Secretary_Island/Lake_Sec,
Lake_Sec-110419_221502-S119-E129,Investigate,,Lake_Sec-110419_221502-S119-E129.png (https://dl.airtable.com/.attachments/50ec405bcc5395ca2778ff61966b52da/7d29ad58/Lake_Sec-110419_221502-S119-E129.png),Lake_Sec-110419_221502-S119-E129.wav (https://dl.airtable.com/.attachments/0b8217c5c19f388d4796acf3a41c3d84/7d131fa5/Lake_Sec-110419_221502-S119-E129.wav),Male,10.0,2019-04-12 10:17,Secretary_Island/Lake_Sec,
Lake_Sec-110419_221502-S263-E270,Investigate,,Lake_Sec-110419_221502-S263-E270.png (https://dl.airtable.com/.attachments/06b3f138f40c380e2d97157629c9451e/a5ef4ddc/Lake_Sec-110419_221502-S263-E270.png),Lake_Sec-110419_221502-S263-E270.wav (https://dl.airtable.com/.attachments/b4b1d80c20221c12daa3dcc04145f6dd/b7e5a075/Lake_Sec-110419_221502-S263-E270.wav),Male,7.0,2019-04-12 10:19,Secretary_Island/Lake_Sec,
Lake_Sec-110419_231502-S228-E238,Junk,,Lake_Sec-110419_231502-S228-E238.png (https://dl.airtable.com/.attachments/2cadccceee737cf937f9dc4af35a4f4c/8e3c4546/Lake_Sec-110419_231502-S228-E238.png),Lake_Sec-110419_231502-S228-E238.wav (https://dl.airtable.com/.attachments/4d442a1170b1a2410486dc90dbbb5c43/ce2e9792/Lake_Sec-110419_231502-S228-E238.wav),Male,10.0,2019-04-12 11:18,Secretary_Island/Lake_Sec,
Lake_Sec-110419_233002-S40-E47,Junk,,Lake_Sec-110419_233002-S40-E47.png (https://dl.airtable.com/.attachments/6e40b3accd2bcb16511f00faa60173de/0bbda1dc/Lake_Sec-110419_233002-S40-E47.png),Lake_Sec-110419_233002-S40-E47.wav (https://dl.airtable.com/.attachments/3e477d044874399602e5a5cf440a289d/8ccf1abc/Lake_Sec-110419_233002-S40-E47.wav),Male,7.0,2019-04-12 11:30,Secretary_Island/Lake_Sec,
Lake_Sec-110419_233002-S61-E68,Junk,,Lake_Sec-110419_233002-S61-E68.png (https://dl.airtable.com/.attachments/a03c55709da04a7912ada82bf3db03cd/26be38f8/Lake_Sec-110419_233002-S61-E68.png),Lake_Sec-110419_233002-S61-E68.wav (https://dl.airtable.com/.attachments/d57de904d7fbdd45e2e878cf8afa170a/42a4ba23/Lake_Sec-110419_233002-S61-E68.wav),Male,7.0,2019-04-12 11:31,Secretary_Island/Lake_Sec,
Lake_Sec-110419_233002-S87-E94,Junk,,Lake_Sec-110419_233002-S87-E94.png (https://dl.airtable.com/.attachments/6859d38f1b57bcaddaaa8092479c4613/2068704a/Lake_Sec-110419_233002-S87-E94.png),Lake_Sec-110419_233002-S87-E94.wav (https://dl.airtable.com/.attachments/de2195d415e4f12efea469c6739c14e5/484b1ef3/Lake_Sec-110419_233002-S87-E94.wav),Male,7.0,2019-04-12 11:31,Secretary_Island/Lake_Sec,
Crossroad-130419_234502-S789-E805,Junk,,Crossroad-130419_234502-S789-E805.png (https://dl.airtable.com/.attachments/f3d9eda0eaa9c6d98390f9396e5c4275/74a550ca/Crossroad-130419_234502-S789-E805.png),Crossroad-130419_234502-S789-E805.wav (https://dl.airtable.com/.attachments/60c1e3d2834542b76392f01b6fca66ee/5b2db18b/Crossroad-130419_234502-S789-E805.wav),Male,16.0,2019-04-14 11:58,Secretary_Island/Crossroad,
Crossroad-130419_234502-S861-E882,Junk,,Crossroad-130419_234502-S861-E882.png (https://dl.airtable.com/.attachments/a938355825ca4b52dc424bfa20565c15/20c74195/Crossroad-130419_234502-S861-E882.png),Crossroad-130419_234502-S861-E882.wav (https://dl.airtable.com/.attachments/827833a4daf75e0aa4eb6417d75d77e0/01f58d43/Crossroad-130419_234502-S861-E882.wav),Male,21.0,2019-04-14 11:59,Secretary_Island/Crossroad,
